TradeID,Direction,EntryTime,EntryPrice,EntryRSI,ExitReason,Profit,BarsHeld,BestPricePct,ImmediateReversal,NearMiss,SqueezeDuration,ATR,HourOfDay,DayOfWeek
605,LONG,2025-11-06T18:45:00.000Z,46226.41,61.2,SL,-92.45,2,1.8,1,0,8,61.20,18,4
606,LONG,2025-11-06T19:16:00.000Z,46154.01,59.3,SL,-92.31,11,91.0,0,1,11,61.28,19,4
607,SHORT,2025-11-06T20:13:00.000Z,45827.61,40.3,SL,-91.66,13,37.8,0,0,20,69.79,20,4
610,SHORT,2025-11-06T21:16:00.000Z,45161.53,31.1,SL,-90.32,9,90.9,0,1,3,57.43,21,4
611,SHORT,2025-11-06T21:59:00.000Z,45016.18,36.7,SL,-90.03,11,43.3,0,0,14,64.57,21,4
613,SHORT,2025-11-06T22:59:00.000Z,44633.61,31.6,SL,-89.27,6,27.2,0,0,4,62.41,22,4
617,SHORT,2025-11-07T00:29:00.000Z,45435.06,41.4,SL,-90.87,21,52.5,0,1,3,69.63,0,5
618,LONG,2025-11-07T00:57:00.000Z,45579.87,57.4,SL,-91.16,2,1.1,1,0,11,67.85,0,5
619,LONG,2025-11-07T01:12:00.000Z,45615.25,62.1,SL,-91.23,1,5.0,1,0,20,66.85,1,5
621,SHORT,2025-11-07T02:14:00.000Z,45059.56,42.8,SL,-90.12,2,10.2,1,0,8,59.21,2,5
622,LONG,2025-11-07T02:25:00.000Z,45348.53,68.2,SL,-90.70,17,85.0,0,1,9,58.43,2,5
623,SHORT,2025-11-07T03:17:00.000Z,44985.17,35.9,SL,-89.97,8,45.3,0,0,9,67.07,3,5
625,LONG,2025-11-07T04:30:00.000Z,45482.49,62.2,SL,-90.96,4,48.6,0,0,2,67.19,4,5
626,SHORT,2025-11-07T04:57:00.000Z,45196.04,36.6,SL,-90.39,2,10.7,1,0,5,59.46,4,5
628,SHORT,2025-11-07T05:29:00.000Z,44966.84,28.8,SL,-89.93,1,0.0,1,0,8,63.04,5,5
631,LONG,2025-11-07T07:15:00.000Z,44966.49,63.9,SL,-89.93,9,40.9,0,0,12,60.30,7,5
632,SHORT,2025-11-07T07:27:00.000Z,44787.74,38.5,SL,-89.58,4,23.0,0,0,20,64.47,7,5
634,LONG,2025-11-07T08:30:00.000Z,45302.69,59.7,SL,-90.61,22,74.6,0,1,2,67.00,8,5
638,SHORT,2025-11-07T13:31:00.000Z,43954.61,31.7,SL,-87.91,6,31.0,0,0,6,57.22,13,5
639,LONG,2025-11-07T13:47:00.000Z,44175.02,59.7,SL,-88.35,8,62.1,0,1,2,60.23,13,5
641,SHORT,2025-11-07T14:41:00.000Z,43552.70,32.4,SL,-87.11,28,82.5,0,1,3,67.78,14,5
643,LONG,2025-11-07T15:17:00.000Z,43874.75,72.9,SL,-87.75,2,16.8,1,0,11,62.30,15,5
645,LONG,2025-11-07T16:30:00.000Z,44115.97,61.4,SL,-88.23,3,14.8,1,0,16,64.65,16,5
646,SHORT,2025-11-07T16:43:00.000Z,43955.00,41.5,SL,-87.91,13,77.0,0,1,20,62.32,16,5
647,LONG,2025-11-07T17:23:00.000Z,44085.99,60.4,SL,-88.17,2,0.3,1,0,17,60.28,17,5
648,SHORT,2025-11-07T17:40:00.000Z,43939.66,40.0,SL,-87.88,8,74.8,0,1,20,59.07,17,5
649,LONG,2025-11-07T17:49:00.000Z,44122.01,66.7,SL,-88.24,6,22.2,0,0,3,60.02,17,5
650,LONG,2025-11-07T18:16:00.000Z,44147.78,64.5,SL,-88.30,17,55.7,0,1,5,67.20,18,5
652,LONG,2025-11-07T19:59:00.000Z,44114.02,67.4,SL,-88.23,17,82.1,0,1,3,64.14,19,5
653,SHORT,2025-11-07T20:17:00.000Z,43971.85,39.1,SL,-87.94,10,31.1,0,0,2,64.92,20,5
654,SHORT,2025-11-07T21:08:00.000Z,43902.25,31.9,SL,-87.80,28,87.3,0,1,10,69.00,21,5
655,LONG,2025-11-07T21:37:00.000Z,44054.29,62.7,SL,-88.11,1,5.6,1,0,6,60.94,21,5
656,SHORT,2025-11-07T22:12:00.000Z,43884.54,44.6,SL,-87.77,6,12.2,0,0,2,68.08,22,5
657,LONG,2025-11-07T22:51:00.000Z,44238.67,64.4,SL,-88.48,11,34.1,0,0,11,61.84,22,5
659,SHORT,2025-11-07T23:14:00.000Z,43808.32,24.7,SL,-87.62,3,14.5,1,0,11,62.19,23,5
660,SHORT,2025-11-07T23:53:00.000Z,43678.19,34.3,SL,-87.36,7,32.3,0,0,3,63.65,23,5
663,SHORT,2025-11-08T00:45:00.000Z,42951.34,34.7,SL,-85.90,4,21.5,0,0,6,65.25,0,6
664,SHORT,2025-11-08T00:58:00.000Z,42891.49,36.1,SL,-85.78,5,20.0,0,0,19,60.50,0,6
665,LONG,2025-11-08T01:13:00.000Z,43040.01,59.5,SL,-86.08,15,84.5,0,1,3,58.76,1,6
666,SHORT,2025-11-08T02:49:00.000Z,43064.39,36.7,SL,-86.13,3,11.1,1,0,6,56.05,2,6
667,LONG,2025-11-08T02:56:00.000Z,43280.20,67.1,SL,-86.56,19,37.9,0,0,13,54.96,2,6
668,SHORT,2025-11-08T03:23:00.000Z,43161.06,43.5,SL,-86.32,1,0.3,1,0,14,56.01,3,6
669,LONG,2025-11-08T03:31:00.000Z,43383.17,62.8,SL,-86.77,8,53.2,0,1,19,61.54,3,6
670,SHORT,2025-11-08T03:45:00.000Z,43147.63,38.5,SL,-86.30,7,4.0,0,0,5,68.55,3,6
671,SHORT,2025-11-08T05:04:00.000Z,42799.53,28.5,SL,-85.60,11,35.9,0,0,9,55.21,5,6
672,LONG,2025-11-08T05:18:00.000Z,42944.29,60.4,SL,-85.89,2,24.6,1,0,20,56.54,5,6
673,LONG,2025-11-08T05:38:00.000Z,42958.43,68.9,SL,-85.92,1,0.0,1,0,6,64.16,5,6
674,LONG,2025-11-08T05:56:00.000Z,43067.69,66.8,SL,-86.14,6,34.7,0,0,3,66.78,5,6
675,SHORT,2025-11-08T06:08:00.000Z,42859.69,38.3,SL,-85.72,3,30.3,1,0,7,71.02,6,6
679,SHORT,2025-11-08T08:18:00.000Z,42108.12,35.7,SL,-84.22,7,12.6,0,0,5,55.64,8,6
682,LONG,2025-11-08T09:45:00.000Z,41793.40,60.6,SL,-83.59,6,34.7,0,0,8,57.83,9,6
683,LONG,2025-11-08T10:11:00.000Z,41800.58,63.9,SL,-83.60,11,57.7,0,1,4,59.48,10,6
684,SHORT,2025-11-08T11:25:00.000Z,41438.83,33.1,SL,-82.88,6,48.9,0,0,3,58.55,11,6
686,LONG,2025-11-08T12:21:00.000Z,42073.44,75.5,SL,-84.15,16,58.6,0,1,8,60.19,12,6
687,SHORT,2025-11-08T13:58:00.000Z,42405.06,35.0,SL,-84.81,4,20.2,0,0,6,57.20,13,6
690,LONG,2025-11-08T15:17:00.000Z,42102.64,56.8,SL,-84.21,28,91.2,0,1,8,54.69,15,6
692,LONG,2025-11-08T16:49:00.000Z,41940.75,60.3,SL,-83.88,1,12.0,1,0,7,58.71,16,6
693,LONG,2025-11-08T16:57:00.000Z,41995.28,64.4,SL,-83.99,2,0.0,1,0,7,61.77,16,6
694,LONG,2025-11-08T17:02:00.000Z,42064.58,66.1,SL,-84.13,2,11.0,1,0,1,62.26,17,6
696,LONG,2025-11-08T18:00:00.000Z,41984.37,60.7,SL,-83.97,19,56.8,0,1,3,60.27,18,6
698,SHORT,2025-11-08T18:32:00.000Z,41630.56,20.5,SL,-83.26,1,7.8,1,0,13,55.46,18,6
700,SHORT,2025-11-08T19:25:00.000Z,42042.64,36.8,SL,-84.09,4,29.2,0,0,2,59.76,19,6
701,LONG,2025-11-08T19:56:00.000Z,42281.83,64.3,SL,-84.56,4,31.0,0,0,8,66.02,19,6
702,SHORT,2025-11-08T20:15:00.000Z,42051.92,36.5,SL,-84.10,12,62.1,0,1,10,60.20,20,6
703,LONG,2025-11-08T20:29:00.000Z,42237.68,62.0,SL,-84.48,2,10.3,1,0,6,59.88,20,6
704,LONG,2025-11-08T21:06:00.000Z,42089.49,56.5,SL,-84.18,3,23.8,1,0,6,67.31,21,6
705,SHORT,2025-11-08T21:18:00.000Z,41867.59,37.1,SL,-83.74,6,33.6,0,0,10,64.23,21,6
708,LONG,2025-11-08T22:51:00.000Z,42429.03,66.2,SL,-84.86,3,36.4,1,0,1,61.50,22,6
710,SHORT,2025-11-08T23:06:00.000Z,41992.32,28.2,SL,-83.98,6,14.3,0,0,7,67.63,23,6
711,SHORT,2025-11-08T23:35:00.000Z,41851.05,35.7,SL,-83.70,4,38.5,0,0,1,64.51,23,6
712,LONG,2025-11-09T00:44:00.000Z,42420.38,67.8,SL,-84.84,2,12.8,1,0,6,61.00,0,0
714,LONG,2025-11-09T01:59:00.000Z,42841.38,64.8,SL,-85.68,1,2.0,1,0,8,57.48,1,0
715,LONG,2025-11-09T02:08:00.000Z,42878.00,57.8,SL,-85.76,8,40.6,0,0,17,60.83,2,0
716,LONG,2025-11-09T02:32:00.000Z,42920.03,64.0,SL,-85.84,9,52.8,0,1,15,57.57,2,0
717,LONG,2025-11-09T03:17:00.000Z,42760.69,55.7,SL,-85.52,16,74.1,0,1,4,67.10,3,0
718,SHORT,2025-11-09T03:35:00.000Z,42632.36,39.9,SL,-85.26,9,37.8,0,0,3,61.44,3,0
720,LONG,2025-11-09T04:25:00.000Z,42636.76,56.7,SL,-85.27,24,58.0,0,1,3,63.08,4,0
721,SHORT,2025-11-09T04:50:00.000Z,42486.13,40.5,SL,-84.97,2,0.0,1,0,8,60.00,4,0
722,SHORT,2025-11-09T04:55:00.000Z,42447.21,35.1,SL,-84.89,1,1.8,1,0,8,63.13,4,0
726,SHORT,2025-11-09T07:25:00.000Z,42981.09,35.6,SL,-85.96,9,48.4,0,0,11,64.69,7,0
729,SHORT,2025-11-09T08:20:00.000Z,43296.84,32.7,SL,-86.59,2,0.0,1,0,4,63.03,8,0
730,LONG,2025-11-09T08:36:00.000Z,43500.35,56.2,SL,-87.00,3,12.2,1,0,5,58.94,8,0
731,LONG,2025-11-09T08:52:00.000Z,43562.69,63.7,SL,-87.13,40,97.9,0,1,12,56.72,8,0
732,SHORT,2025-11-09T09:33:00.000Z,43423.95,33.7,SL,-86.85,6,41.0,0,0,15,60.33,9,0
733,SHORT,2025-11-09T09:44:00.000Z,43347.21,36.1,SL,-86.69,16,95.1,0,1,2,67.57,9,0
734,LONG,2025-11-09T10:02:00.000Z,43463.25,59.0,SL,-86.93,12,47.4,0,0,1,63.59,10,0
735,SHORT,2025-11-09T10:21:00.000Z,43347.72,43.9,SL,-86.70,2,0.0,1,0,3,61.53,10,0
736,SHORT,2025-11-09T10:32:00.000Z,43320.61,39.4,SL,-86.64,10,60.4,0,1,14,62.51,10,0
738,SHORT,2025-11-09T11:57:00.000Z,42708.14,33.9,SL,-85.42,5,26.0,0,0,5,53.42,11,0
739,SHORT,2025-11-09T12:17:00.000Z,42594.54,31.9,SL,-85.19,4,36.3,0,0,20,60.86,12,0
740,LONG,2025-11-09T13:37:00.000Z,42902.33,61.0,SL,-85.80,11,86.7,0,1,9,64.11,13,0
741,LONG,2025-11-09T14:48:00.000Z,42938.31,66.8,SL,-85.88,4,21.0,0,0,10,63.90,14,0
743,LONG,2025-11-09T15:41:00.000Z,42751.96,61.6,SL,-85.50,4,13.2,0,0,18,59.54,15,0
744,LONG,2025-11-09T15:48:00.000Z,42816.56,62.6,SL,-85.63,2,0.0,1,0,20,63.07,15,0
745,LONG,2025-11-09T16:13:00.000Z,42832.28,60.1,SL,-85.66,19,53.8,0,1,20,56.38,16,0
746,SHORT,2025-11-09T16:38:00.000Z,42707.45,43.8,SL,-85.41,14,84.4,0,1,10,57.50,16,0
747,SHORT,2025-11-09T18:29:00.000Z,42328.95,41.5,SL,-84.66,1,0.0,1,0,6,64.16,18,0
748,LONG,2025-11-09T18:34:00.000Z,42643.25,64.2,SL,-85.29,6,31.7,0,0,10,67.48,18,0
749,LONG,2025-11-09T18:48:00.000Z,42772.70,66.2,SL,-85.55,3,7.0,1,0,5,66.56,18,0
751,SHORT,2025-11-09T19:31:00.000Z,42347.65,37.1,SL,-84.70,6,32.4,0,0,2,72.40,19,0
752,SHORT,2025-11-09T19:42:00.000Z,42253.00,33.1,SL,-84.51,2,5.7,1,0,2,66.52,19,0
753,SHORT,2025-11-09T19:55:00.000Z,42185.98,33.9,SL,-84.37,15,51.4,0,1,3,61.92,19,0
755,LONG,2025-11-09T20:31:00.000Z,42481.78,76.0,SL,-84.96,4,31.4,0,0,12,56.10,20,0
757,LONG,2025-11-09T21:58:00.000Z,42730.90,61.8,SL,-85.46,10,47.7,0,0,6,60.26,21,0
758,SHORT,2025-11-09T22:30:00.000Z,42631.82,39.7,SL,-85.26,2,0.8,1,0,19,60.61,22,0
759,LONG,2025-11-09T22:43:00.000Z,42916.83,67.5,SL,-85.83,12,62.1,0,1,20,63.45,22,0
760,SHORT,2025-11-09T22:58:00.000Z,42664.77,37.0,SL,-85.33,1,0.0,1,0,5,64.82,22,0
761,LONG,2025-11-09T23:27:00.000Z,42953.92,64.9,SL,-85.91,3,1.3,1,0,10,61.73,23,0
762,LONG,2025-11-09T23:35:00.000Z,43039.01,70.5,SL,-86.08,3,0.0,1,0,10,63.62,23,0
763,LONG,2025-11-09T23:53:00.000Z,43125.77,66.0,SL,-86.25,4,34.2,0,0,16,69.07,23,0
764,LONG,2025-11-10T00:31:00.000Z,42959.98,58.0,SL,-85.92,9,21.0,0,0,5,55.99,0,1
766,SHORT,2025-11-10T02:33:00.000Z,42959.21,28.5,SL,-85.92,8,84.8,0,1,3,64.55,2,1
767,SHORT,2025-11-10T03:19:00.000Z,42623.30,36.4,SL,-85.25,2,0.0,1,0,4,67.05,3,1
770,LONG,2025-11-10T05:03:00.000Z,42146.47,60.7,SL,-84.29,4,25.7,0,0,6,51.63,5,1
771,SHORT,2025-11-10T05:15:00.000Z,41938.78,36.8,SL,-83.88,1,1.8,1,0,18,58.72,5,1
772,SHORT,2025-11-10T05:22:00.000Z,41917.56,36.9,SL,-83.84,5,29.8,0,0,19,61.90,5,1
773,LONG,2025-11-10T05:39:00.000Z,42159.10,62.6,SL,-84.32,8,49.5,0,0,1,66.39,5,1
774,SHORT,2025-11-10T06:08:00.000Z,41768.66,25.3,SL,-83.54,4,55.5,0,1,1,56.12,6,1
775,LONG,2025-11-10T06:20:00.000Z,42019.43,68.7,SL,-84.04,3,19.3,1,0,2,59.66,6,1
776,LONG,2025-11-10T06:53:00.000Z,42030.34,60.7,SL,-84.06,20,80.9,0,1,4,64.73,6,1
777,SHORT,2025-11-10T07:41:00.000Z,41671.87,32.0,SL,-83.34,12,43.2,0,0,2,59.49,7,1
778,LONG,2025-11-10T08:00:00.000Z,41793.87,56.3,SL,-83.59,1,0.0,1,0,9,57.92,8,1
779,LONG,2025-11-10T08:09:00.000Z,41859.73,61.3,SL,-83.72,11,43.8,0,0,18,59.11,8,1
780,SHORT,2025-11-10T09:29:00.000Z,41466.43,38.4,SL,-82.93,4,13.7,0,0,5,64.19,9,1
781,LONG,2025-11-10T09:39:00.000Z,41824.08,70.0,SL,-83.65,7,51.4,0,1,6,67.09,9,1
782,LONG,2025-11-10T10:30:00.000Z,41838.21,63.6,SL,-83.68,8,29.4,0,0,1,59.56,10,1
784,LONG,2025-11-10T11:52:00.000Z,41761.61,64.7,SL,-83.52,2,3.8,1,0,14,58.75,11,1
786,LONG,2025-11-10T12:56:00.000Z,41359.12,59.6,SL,-82.72,8,15.8,0,0,16,64.78,12,1
788,SHORT,2025-11-10T13:31:00.000Z,40977.83,26.2,SL,-81.96,7,27.2,0,0,4,56.99,13,1
789,LONG,2025-11-10T14:09:00.000Z,41350.67,67.9,SL,-82.70,21,97.4,0,1,7,55.20,14,1
790,SHORT,2025-11-10T14:31:00.000Z,41198.64,33.1,SL,-82.40,28,68.7,0,1,2,54.72,14,1
793,SHORT,2025-11-10T16:24:00.000Z,41205.89,39.1,SL,-82.41,11,16.6,0,0,8,56.29,16,1
794,SHORT,2025-11-10T16:50:00.000Z,41082.59,32.8,SL,-82.17,2,12.9,1,0,14,58.26,16,1
796,LONG,2025-11-10T17:08:00.000Z,41613.32,75.6,SL,-83.23,27,57.6,0,1,6,66.22,17,1
799,LONG,2025-11-10T20:19:00.000Z,42998.68,59.6,SL,-86.00,12,45.6,0,0,13,61.84,20,1
802,SHORT,2025-11-10T22:04:00.000Z,42696.56,35.1,SL,-85.39,7,15.4,0,0,10,63.42,22,1
803,LONG,2025-11-10T22:18:00.000Z,42914.28,61.4,SL,-85.83,5,28.3,0,0,5,62.51,22,1
804,LONG,2025-11-10T22:28:00.000Z,43049.54,65.3,SL,-86.10,3,18.0,1,0,5,66.19,22,1
805,LONG,2025-11-10T23:07:00.000Z,43105.13,58.3,SL,-86.21,4,3.3,0,0,20,65.58,23,1
806,SHORT,2025-11-10T23:13:00.000Z,42872.63,38.6,SL,-85.75,2,12.2,1,0,20,65.22,23,1
807,SHORT,2025-11-10T23:24:00.000Z,42730.70,32.4,SL,-85.46,9,67.6,0,1,1,65.95,23,1
809,LONG,2025-11-11T00:08:00.000Z,43178.46,66.7,SL,-86.36,20,93.1,0,1,1,68.78,0,2
810,SHORT,2025-11-11T01:16:00.000Z,42478.38,33.2,SL,-84.96,4,55.3,0,1,5,60.31,1,2
811,LONG,2025-11-11T01:45:00.000Z,42712.67,64.8,SL,-85.43,12,57.6,0,1,8,60.69,1,2
812,LONG,2025-11-11T02:22:00.000Z,42769.73,59.9,SL,-85.54,23,88.7,0,1,5,65.45,2,2
814,SHORT,2025-11-11T03:49:00.000Z,43095.73,42.0,SL,-86.19,8,11.7,0,0,12,66.61,3,2
815,LONG,2025-11-11T04:05:00.000Z,43281.80,60.4,SL,-86.56,2,11.4,1,0,7,67.18,4,2
816,LONG,2025-11-11T04:26:00.000Z,43241.98,59.9,SL,-86.48,5,14.6,0,0,4,61.12,4,2
819,LONG,2025-11-11T05:31:00.000Z,43388.69,74.1,SL,-86.78,4,18.4,0,0,7,61.97,5,2
821,SHORT,2025-11-11T06:17:00.000Z,43530.24,44.9,SL,-87.06,5,45.0,0,0,5,59.28,6,2
822,LONG,2025-11-11T06:26:00.000Z,43840.23,67.2,SL,-87.68,8,14.6,0,0,5,71.60,6,2
823,SHORT,2025-11-11T08:09:00.000Z,43838.79,39.7,SL,-87.68,10,51.2,0,1,5,61.20,8,2
824,LONG,2025-11-11T08:25:00.000Z,44097.47,63.3,SL,-88.19,3,7.9,1,0,7,69.89,8,2
825,LONG,2025-11-11T09:17:00.000Z,44024.09,55.5,SL,-88.05,6,17.2,0,0,9,57.88,9,2
826,LONG,2025-11-11T09:45:00.000Z,44054.53,62.5,SL,-88.11,4,22.7,0,0,4,62.64,9,2
827,SHORT,2025-11-11T10:19:00.000Z,43756.84,38.0,SL,-87.51,10,54.5,0,1,5,69.26,10,2
828,SHORT,2025-11-11T10:37:00.000Z,43583.24,30.2,SL,-87.17,14,60.3,0,1,3,61.69,10,2
829,LONG,2025-11-11T11:38:00.000Z,43404.58,57.5,SL,-86.81,27,97.4,0,1,6,61.46,11,2
830,SHORT,2025-11-11T14:57:00.000Z,43985.40,41.7,SL,-87.97,2,0.2,1,0,11,58.12,14,2
832,SHORT,2025-11-11T15:20:00.000Z,44134.84,42.8,SL,-88.27,6,61.6,0,1,3,58.16,15,2
835,LONG,2025-11-11T16:38:00.000Z,44853.10,67.5,SL,-89.71,8,48.9,0,0,3,62.11,16,2
836,SHORT,2025-11-11T17:25:00.000Z,44635.83,30.0,SL,-89.27,3,7.1,1,0,9,61.18,17,2
837,SHORT,2025-11-11T17:32:00.000Z,44588.14,38.5,SL,-89.18,1,0.0,1,0,3,62.04,17,2
839,SHORT,2025-11-11T17:56:00.000Z,44218.98,27.7,SL,-88.44,2,14.4,1,0,4,70.75,17,2
840,LONG,2025-11-11T18:09:00.000Z,44512.19,59.3,SL,-89.02,12,31.0,0,0,3,68.19,18,2
841,LONG,2025-11-11T18:33:00.000Z,44621.01,66.5,SL,-89.24,2,4.6,1,0,11,67.23,18,2
842,LONG,2025-11-11T19:13:00.000Z,44741.61,65.0,SL,-89.48,2,16.2,1,0,15,58.41,19,2
844,LONG,2025-11-11T19:26:00.000Z,45113.85,75.6,SL,-90.23,35,79.5,0,1,16,70.21,19,2
845,SHORT,2025-11-11T20:02:00.000Z,44995.82,39.5,SL,-89.99,3,16.9,1,0,15,61.36,20,2
847,LONG,2025-11-11T21:04:00.000Z,44925.47,67.5,SL,-89.85,6,27.7,0,0,11,63.17,21,2
849,SHORT,2025-11-11T22:20:00.000Z,44941.21,37.4,SL,-89.88,6,31.5,0,0,1,72.77,22,2
850,SHORT,2025-11-11T22:43:00.000Z,44921.21,36.1,SL,-89.84,6,18.7,0,0,6,60.35,22,2
853,LONG,2025-11-11T23:32:00.000Z,45611.81,69.8,SL,-91.22,5,20.8,0,0,3,65.41,23,2
854,SHORT,2025-11-11T23:41:00.000Z,45344.84,38.3,SL,-90.69,5,12.0,0,0,5,60.66,23,2
855,LONG,2025-11-12T00:52:00.000Z,45353.50,60.3,SL,-90.71,2,10.6,1,0,14,65.17,0,3
858,LONG,2025-11-12T01:55:00.000Z,45762.21,75.7,SL,-91.52,15,88.4,0,1,12,64.37,1,3
859,LONG,2025-11-12T02:37:00.000Z,45949.25,62.1,SL,-91.90,4,0.0,0,0,1,62.70,2,3
861,LONG,2025-11-12T03:04:00.000Z,45973.96,69.5,SL,-91.95,4,54.6,0,1,4,72.56,3,3
862,LONG,2025-11-12T03:55:00.000Z,46241.65,57.9,SL,-92.48,5,10.3,0,0,7,66.36,3,3
863,LONG,2025-11-12T04:20:00.000Z,46262.59,60.3,SL,-92.53,2,10.3,1,0,20,65.08,4,3
866,SHORT,2025-11-12T05:06:00.000Z,45634.23,18.8,SL,-91.27,9,28.7,0,0,3,65.20,5,3
867,LONG,2025-11-12T05:47:00.000Z,46055.92,64.2,SL,-92.11,1,0.0,1,0,7,67.91,5,3
868,LONG,2025-11-12T05:56:00.000Z,46107.92,62.9,SL,-92.22,8,55.4,0,1,16,66.51,5,3
870,SHORT,2025-11-12T07:26:00.000Z,45778.48,26.7,SL,-91.56,5,23.6,0,0,10,70.79,7,3
871,SHORT,2025-11-12T07:46:00.000Z,45754.49,29.9,SL,-91.51,7,42.9,0,0,3,54.29,7,3
872,LONG,2025-11-12T08:02:00.000Z,45955.38,63.5,SL,-91.91,15,88.4,0,1,19,69.03,8,3
873,LONG,2025-11-12T09:13:00.000Z,45632.57,60.4,SL,-91.27,4,21.1,0,0,7,63.87,9,3
874,SHORT,2025-11-12T09:23:00.000Z,45425.67,40.8,SL,-90.85,15,48.1,0,0,17,70.23,9,3
876,SHORT,2025-11-12T10:50:00.000Z,45420.12,34.5,SL,-90.84,9,55.2,0,1,7,62.52,10,3
877,LONG,2025-11-12T11:17:00.000Z,45567.02,61.7,SL,-91.13,2,15.8,1,0,9,61.76,11,3
879,LONG,2025-11-12T12:01:00.000Z,45173.99,57.4,SL,-90.35,5,27.2,0,0,12,61.35,12,3
880,LONG,2025-11-12T12:29:00.000Z,45172.72,57.9,SL,-90.35,1,0.0,1,0,20,62.57,12,3
882,LONG,2025-11-12T12:54:00.000Z,44993.88,56.4,SL,-89.99,6,19.9,0,0,1,77.80,12,3
883,SHORT,2025-11-12T13:27:00.000Z,44943.68,40.2,SL,-89.89,12,57.1,0,1,7,63.50,13,3
884,SHORT,2025-11-12T13:45:00.000Z,44850.26,37.9,SL,-89.70,15,57.4,0,1,4,68.49,13,3
885,LONG,2025-11-12T14:02:00.000Z,45010.12,64.2,SL,-90.02,3,30.5,1,0,6,64.17,14,3
887,SHORT,2025-11-12T15:34:00.000Z,44357.44,34.2,SL,-88.71,9,38.3,0,0,3,68.76,15,3
888,SHORT,2025-11-12T16:09:00.000Z,44194.76,34.7,SL,-88.39,7,50.9,0,1,4,61.57,16,3
889,SHORT,2025-11-12T17:20:00.000Z,44118.89,40.0,SL,-88.24,4,21.0,0,0,2,56.72,17,3
890,LONG,2025-11-12T17:38:00.000Z,44312.35,64.1,SL,-88.62,9,26.3,0,0,20,58.41,17,3
893,SHORT,2025-11-12T18:55:00.000Z,43462.40,38.1,SL,-86.92,6,7.8,0,0,6,54.18,18,3
